event_id,ticker,source_scope,window_days,indicator,direction,signal_day,entry_day,entry_price,top_net,bottom_net,top_author_net,previous_top_author_net,author_net_delta,author_net_shift_pct,top_authors,bottom_authors,outcome_horizon,exit_day,exit_price,directional_return_pct,directional_excess_pct,raw_hit,excess_hit,status,evidence
MU:youtube:3:high_low_divergence:2026-07-09:bull,MU,youtube,3,high_low_divergence,bull,2026-07-09,2026-07-10,964.975,0.9185703075801084,-0.7450815553511714,2,2,0,0.0,2,3,5D,2026-07-16,853.2,-0.11583201637348117,-0.11406351693860328,0,0,settled,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @candleanalysis1 rank 253/253 bull: 如果股价能够成功突破这一阻力，则有望再次挑战 1259.07 美元的前期高点。 https://www.youtube.com/watch?v=4owVSGLTTYg || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM || [youtube] @stockaustin rank 241/250 bear: 因三星第二季度财报不及预期，导致美光（MU）股价下跌，视频认为这是当前市场反应的直接原因。 https://www.youtube.com/watch?v=KpikoX8emRA || [youtube] @stockaustin rank 241/250 bear: 视频指出美光股价下跌，原因在于三星是真正的问题所在，暗示美光面临竞争压力，构成看空观点。 https://www.youtube.com/watch?v=jduFNDVLBHs || [youtube] @willknowledgetrades rank 250/253 bear: 如果明天跌破了这个支撑位，那将是反手做空、买入重仓看跌期权 (Heavy Puts) 的绝佳时机。 https://www.youtube.com/watch?v=0ZJD_aKX5kc
MU:youtube:3:high_low_divergence:2026-07-09:bull,MU,youtube,3,high_low_divergence,bull,2026-07-09,2026-07-10,964.975,0.9185703075801084,-0.7450815553511714,2,2,0,0.0,2,3,60D,,,,,,,pending,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @candleanalysis1 rank 253/253 bull: 如果股价能够成功突破这一阻力，则有望再次挑战 1259.07 美元的前期高点。 https://www.youtube.com/watch?v=4owVSGLTTYg || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM || [youtube] @stockaustin rank 241/250 bear: 因三星第二季度财报不及预期，导致美光（MU）股价下跌，视频认为这是当前市场反应的直接原因。 https://www.youtube.com/watch?v=KpikoX8emRA || [youtube] @stockaustin rank 241/250 bear: 视频指出美光股价下跌，原因在于三星是真正的问题所在，暗示美光面临竞争压力，构成看空观点。 https://www.youtube.com/watch?v=jduFNDVLBHs || [youtube] @willknowledgetrades rank 250/253 bear: 如果明天跌破了这个支撑位，那将是反手做空、买入重仓看跌期权 (Heavy Puts) 的绝佳时机。 https://www.youtube.com/watch?v=0ZJD_aKX5kc
MU:youtube:3:high_low_divergence:2026-07-09:bull,MU,youtube,3,high_low_divergence,bull,2026-07-09,2026-07-10,964.975,0.9185703075801084,-0.7450815553511714,2,2,0,0.0,2,3,90D,,,,,,,pending,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @candleanalysis1 rank 253/253 bull: 如果股价能够成功突破这一阻力，则有望再次挑战 1259.07 美元的前期高点。 https://www.youtube.com/watch?v=4owVSGLTTYg || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM || [youtube] @stockaustin rank 241/250 bear: 因三星第二季度财报不及预期，导致美光（MU）股价下跌，视频认为这是当前市场反应的直接原因。 https://www.youtube.com/watch?v=KpikoX8emRA || [youtube] @stockaustin rank 241/250 bear: 视频指出美光股价下跌，原因在于三星是真正的问题所在，暗示美光面临竞争压力，构成看空观点。 https://www.youtube.com/watch?v=jduFNDVLBHs || [youtube] @willknowledgetrades rank 250/253 bear: 如果明天跌破了这个支撑位，那将是反手做空、买入重仓看跌期权 (Heavy Puts) 的绝佳时机。 https://www.youtube.com/watch?v=0ZJD_aKX5kc
MU:youtube:3:weighted_net:2026-07-09:bull,MU,youtube,3,weighted_net,bull,2026-07-09,2026-07-10,964.975,0.9185703075801084,-0.7450815553511714,2,2,0,0.0,2,3,1D,2026-07-10,979.3,0.014844944169537966,0.010988817582209931,1,1,settled,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM
MU:youtube:3:weighted_net:2026-07-09:bull,MU,youtube,3,weighted_net,bull,2026-07-09,2026-07-10,964.975,0.9185703075801084,-0.7450815553511714,2,2,0,0.0,2,3,20D,,,,,,,pending,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM
MU:youtube:3:weighted_net:2026-07-09:bull,MU,youtube,3,weighted_net,bull,2026-07-09,2026-07-10,964.975,0.9185703075801084,-0.7450815553511714,2,2,0,0.0,2,3,5D,2026-07-16,853.2,-0.11583201637348117,-0.11406351693860328,0,0,settled,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM
MU:youtube:3:weighted_net:2026-07-09:bull,MU,youtube,3,weighted_net,bull,2026-07-09,2026-07-10,964.975,0.9185703075801084,-0.7450815553511714,2,2,0,0.0,2,3,60D,,,,,,,pending,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM
MU:youtube:3:weighted_net:2026-07-09:bull,MU,youtube,3,weighted_net,bull,2026-07-09,2026-07-10,964.975,0.9185703075801084,-0.7450815553511714,2,2,0,0.0,2,3,90D,,,,,,,pending,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM
MU:youtube:7:author_net_shift:2026-07-09:bull,MU,youtube,7,author_net_shift,bull,2026-07-09,2026-07-10,964.975,2.1390622850588943,-0.7450815553511714,4,1,3,75.0,4,3,1D,2026-07-10,979.3,0.014844944169537966,0.010988817582209931,1,1,settled,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM || [youtube] @stastalksstocks rank 23/250 bull: 我个人目前并没有持有美光的空头仓位。虽然我曾多次交易过这只股票，但我现在其实在等待它的反弹机会。也就是说，在美光这只股票上，我的操作方向与 Burry 正好相反。 https://www.youtube.com/watch?v=GkqOvB6EQOo || [youtube] @themikejonesinvesting rank 8/250 bull: 视频标题暗示MU有巨大上涨潜力，属于明确的看涨信号。 https://www.youtube.com/watch?v=EL12LT6C4PQ || [youtube] @buyholdrant rank 10/248 bull: MU 被认为已锁定至2028年的1000亿美元合同，显示强劲需求，目标价150美元，看涨。 https://www.youtube.com/watch?v=YZYqQ1FEYLY || [youtube] @jeremylefebvre-clips rank 8/240 bear: 当美光的业绩好到令人难以置信，远期市盈率被拉低到6倍、7倍或8倍的极低水平时，往往是最危险的卖出信号。因为这通常意味着公司的每股收益（EPS）和毛利率已经触及了周期的历史顶点，接下来的路，只能是往下走。 https://www.youtube.com/watch?v=sNaPyhM8QGM || [youtube] @parkevtatevosiancfa9544 rank 23/240 bull: 管理层预测，这种供不应求的局面至少会持续到 2027 年底 https://www.youtube.com/watch?v=cxkYGjPVlFk
MU:youtube:7:author_net_shift:2026-07-09:bull,MU,youtube,7,author_net_shift,bull,2026-07-09,2026-07-10,964.975,2.1390622850588943,-0.7450815553511714,4,1,3,75.0,4,3,20D,,,,,,,pending,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM || [youtube] @stastalksstocks rank 23/250 bull: 我个人目前并没有持有美光的空头仓位。虽然我曾多次交易过这只股票，但我现在其实在等待它的反弹机会。也就是说，在美光这只股票上，我的操作方向与 Burry 正好相反。 https://www.youtube.com/watch?v=GkqOvB6EQOo || [youtube] @themikejonesinvesting rank 8/250 bull: 视频标题暗示MU有巨大上涨潜力，属于明确的看涨信号。 https://www.youtube.com/watch?v=EL12LT6C4PQ || [youtube] @buyholdrant rank 10/248 bull: MU 被认为已锁定至2028年的1000亿美元合同，显示强劲需求，目标价150美元，看涨。 https://www.youtube.com/watch?v=YZYqQ1FEYLY || [youtube] @jeremylefebvre-clips rank 8/240 bear: 当美光的业绩好到令人难以置信，远期市盈率被拉低到6倍、7倍或8倍的极低水平时，往往是最危险的卖出信号。因为这通常意味着公司的每股收益（EPS）和毛利率已经触及了周期的历史顶点，接下来的路，只能是往下走。 https://www.youtube.com/watch?v=sNaPyhM8QGM || [youtube] @parkevtatevosiancfa9544 rank 23/240 bull: 管理层预测，这种供不应求的局面至少会持续到 2027 年底 https://www.youtube.com/watch?v=cxkYGjPVlFk
MU:youtube:7:author_net_shift:2026-07-09:bull,MU,youtube,7,author_net_shift,bull,2026-07-09,2026-07-10,964.975,2.1390622850588943,-0.7450815553511714,4,1,3,75.0,4,3,5D,2026-07-16,853.2,-0.11583201637348117,-0.11406351693860328,0,0,settled,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM || [youtube] @stastalksstocks rank 23/250 bull: 我个人目前并没有持有美光的空头仓位。虽然我曾多次交易过这只股票，但我现在其实在等待它的反弹机会。也就是说，在美光这只股票上，我的操作方向与 Burry 正好相反。 https://www.youtube.com/watch?v=GkqOvB6EQOo || [youtube] @themikejonesinvesting rank 8/250 bull: 视频标题暗示MU有巨大上涨潜力，属于明确的看涨信号。 https://www.youtube.com/watch?v=EL12LT6C4PQ || [youtube] @buyholdrant rank 10/248 bull: MU 被认为已锁定至2028年的1000亿美元合同，显示强劲需求，目标价150美元，看涨。 https://www.youtube.com/watch?v=YZYqQ1FEYLY || [youtube] @jeremylefebvre-clips rank 8/240 bear: 当美光的业绩好到令人难以置信，远期市盈率被拉低到6倍、7倍或8倍的极低水平时，往往是最危险的卖出信号。因为这通常意味着公司的每股收益（EPS）和毛利率已经触及了周期的历史顶点，接下来的路，只能是往下走。 https://www.youtube.com/watch?v=sNaPyhM8QGM || [youtube] @parkevtatevosiancfa9544 rank 23/240 bull: 管理层预测，这种供不应求的局面至少会持续到 2027 年底 https://www.youtube.com/watch?v=cxkYGjPVlFk
MU:youtube:7:author_net_shift:2026-07-09:bull,MU,youtube,7,author_net_shift,bull,2026-07-09,2026-07-10,964.975,2.1390622850588943,-0.7450815553511714,4,1,3,75.0,4,3,60D,,,,,,,pending,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM || [youtube] @stastalksstocks rank 23/250 bull: 我个人目前并没有持有美光的空头仓位。虽然我曾多次交易过这只股票，但我现在其实在等待它的反弹机会。也就是说，在美光这只股票上，我的操作方向与 Burry 正好相反。 https://www.youtube.com/watch?v=GkqOvB6EQOo || [youtube] @themikejonesinvesting rank 8/250 bull: 视频标题暗示MU有巨大上涨潜力，属于明确的看涨信号。 https://www.youtube.com/watch?v=EL12LT6C4PQ || [youtube] @buyholdrant rank 10/248 bull: MU 被认为已锁定至2028年的1000亿美元合同，显示强劲需求，目标价150美元，看涨。 https://www.youtube.com/watch?v=YZYqQ1FEYLY || [youtube] @jeremylefebvre-clips rank 8/240 bear: 当美光的业绩好到令人难以置信，远期市盈率被拉低到6倍、7倍或8倍的极低水平时，往往是最危险的卖出信号。因为这通常意味着公司的每股收益（EPS）和毛利率已经触及了周期的历史顶点，接下来的路，只能是往下走。 https://www.youtube.com/watch?v=sNaPyhM8QGM || [youtube] @parkevtatevosiancfa9544 rank 23/240 bull: 管理层预测，这种供不应求的局面至少会持续到 2027 年底 https://www.youtube.com/watch?v=cxkYGjPVlFk
MU:youtube:7:author_net_shift:2026-07-09:bull,MU,youtube,7,author_net_shift,bull,2026-07-09,2026-07-10,964.975,2.1390622850588943,-0.7450815553511714,4,1,3,75.0,4,3,90D,,,,,,,pending,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM || [youtube] @stastalksstocks rank 23/250 bull: 我个人目前并没有持有美光的空头仓位。虽然我曾多次交易过这只股票，但我现在其实在等待它的反弹机会。也就是说，在美光这只股票上，我的操作方向与 Burry 正好相反。 https://www.youtube.com/watch?v=GkqOvB6EQOo || [youtube] @themikejonesinvesting rank 8/250 bull: 视频标题暗示MU有巨大上涨潜力，属于明确的看涨信号。 https://www.youtube.com/watch?v=EL12LT6C4PQ || [youtube] @buyholdrant rank 10/248 bull: MU 被认为已锁定至2028年的1000亿美元合同，显示强劲需求，目标价150美元，看涨。 https://www.youtube.com/watch?v=YZYqQ1FEYLY || [youtube] @jeremylefebvre-clips rank 8/240 bear: 当美光的业绩好到令人难以置信，远期市盈率被拉低到6倍、7倍或8倍的极低水平时，往往是最危险的卖出信号。因为这通常意味着公司的每股收益（EPS）和毛利率已经触及了周期的历史顶点，接下来的路，只能是往下走。 https://www.youtube.com/watch?v=sNaPyhM8QGM || [youtube] @parkevtatevosiancfa9544 rank 23/240 bull: 管理层预测，这种供不应求的局面至少会持续到 2027 年底 https://www.youtube.com/watch?v=cxkYGjPVlFk
MU:youtube:7:high_low_divergence:2026-07-09:bull,MU,youtube,7,high_low_divergence,bull,2026-07-09,2026-07-10,964.975,2.1390622850588943,-0.7450815553511714,4,1,3,75.0,4,3,1D,2026-07-10,979.3,0.014844944169537966,0.010988817582209931,1,1,settled,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @candleanalysis1 rank 253/253 bull: 如果股价能够成功突破这一阻力，则有望再次挑战 1259.07 美元的前期高点。 https://www.youtube.com/watch?v=4owVSGLTTYg || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM || [youtube] @stastalksstocks rank 23/250 bull: 我个人目前并没有持有美光的空头仓位。虽然我曾多次交易过这只股票，但我现在其实在等待它的反弹机会。也就是说，在美光这只股票上，我的操作方向与 Burry 正好相反。 https://www.youtube.com/watch?v=GkqOvB6EQOo || [youtube] @stockaustin rank 241/250 bear: 因三星第二季度财报不及预期，导致美光（MU）股价下跌，视频认为这是当前市场反应的直接原因。 https://www.youtube.com/watch?v=KpikoX8emRA || [youtube] @stockaustin rank 241/250 bear: 视频指出美光股价下跌，原因在于三星是真正的问题所在，暗示美光面临竞争压力，构成看空观点。 https://www.youtube.com/watch?v=jduFNDVLBHs || [youtube] @themikejonesinvesting rank 8/250 bull: 视频标题暗示MU有巨大上涨潜力，属于明确的看涨信号。 https://www.youtube.com/watch?v=EL12LT6C4PQ || [youtube] @willknowledgetrades rank 250/253 bear: 如果明天跌破了这个支撑位，那将是反手做空、买入重仓看跌期权 (Heavy Puts) 的绝佳时机。 https://www.youtube.com/watch?v=0ZJD_aKX5kc
MU:youtube:7:high_low_divergence:2026-07-09:bull,MU,youtube,7,high_low_divergence,bull,2026-07-09,2026-07-10,964.975,2.1390622850588943,-0.7450815553511714,4,1,3,75.0,4,3,20D,,,,,,,pending,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @candleanalysis1 rank 253/253 bull: 如果股价能够成功突破这一阻力，则有望再次挑战 1259.07 美元的前期高点。 https://www.youtube.com/watch?v=4owVSGLTTYg || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM || [youtube] @stastalksstocks rank 23/250 bull: 我个人目前并没有持有美光的空头仓位。虽然我曾多次交易过这只股票，但我现在其实在等待它的反弹机会。也就是说，在美光这只股票上，我的操作方向与 Burry 正好相反。 https://www.youtube.com/watch?v=GkqOvB6EQOo || [youtube] @stockaustin rank 241/250 bear: 因三星第二季度财报不及预期，导致美光（MU）股价下跌，视频认为这是当前市场反应的直接原因。 https://www.youtube.com/watch?v=KpikoX8emRA || [youtube] @stockaustin rank 241/250 bear: 视频指出美光股价下跌，原因在于三星是真正的问题所在，暗示美光面临竞争压力，构成看空观点。 https://www.youtube.com/watch?v=jduFNDVLBHs || [youtube] @themikejonesinvesting rank 8/250 bull: 视频标题暗示MU有巨大上涨潜力，属于明确的看涨信号。 https://www.youtube.com/watch?v=EL12LT6C4PQ || [youtube] @willknowledgetrades rank 250/253 bear: 如果明天跌破了这个支撑位，那将是反手做空、买入重仓看跌期权 (Heavy Puts) 的绝佳时机。 https://www.youtube.com/watch?v=0ZJD_aKX5kc
MU:youtube:7:high_low_divergence:2026-07-09:bull,MU,youtube,7,high_low_divergence,bull,2026-07-09,2026-07-10,964.975,2.1390622850588943,-0.7450815553511714,4,1,3,75.0,4,3,5D,2026-07-16,853.2,-0.11583201637348117,-0.11406351693860328,0,0,settled,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @candleanalysis1 rank 253/253 bull: 如果股价能够成功突破这一阻力，则有望再次挑战 1259.07 美元的前期高点。 https://www.youtube.com/watch?v=4owVSGLTTYg || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM || [youtube] @stastalksstocks rank 23/250 bull: 我个人目前并没有持有美光的空头仓位。虽然我曾多次交易过这只股票，但我现在其实在等待它的反弹机会。也就是说，在美光这只股票上，我的操作方向与 Burry 正好相反。 https://www.youtube.com/watch?v=GkqOvB6EQOo || [youtube] @stockaustin rank 241/250 bear: 因三星第二季度财报不及预期，导致美光（MU）股价下跌，视频认为这是当前市场反应的直接原因。 https://www.youtube.com/watch?v=KpikoX8emRA || [youtube] @stockaustin rank 241/250 bear: 视频指出美光股价下跌，原因在于三星是真正的问题所在，暗示美光面临竞争压力，构成看空观点。 https://www.youtube.com/watch?v=jduFNDVLBHs || [youtube] @themikejonesinvesting rank 8/250 bull: 视频标题暗示MU有巨大上涨潜力，属于明确的看涨信号。 https://www.youtube.com/watch?v=EL12LT6C4PQ || [youtube] @willknowledgetrades rank 250/253 bear: 如果明天跌破了这个支撑位，那将是反手做空、买入重仓看跌期权 (Heavy Puts) 的绝佳时机。 https://www.youtube.com/watch?v=0ZJD_aKX5kc
MU:youtube:7:high_low_divergence:2026-07-09:bull,MU,youtube,7,high_low_divergence,bull,2026-07-09,2026-07-10,964.975,2.1390622850588943,-0.7450815553511714,4,1,3,75.0,4,3,60D,,,,,,,pending,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @candleanalysis1 rank 253/253 bull: 如果股价能够成功突破这一阻力，则有望再次挑战 1259.07 美元的前期高点。 https://www.youtube.com/watch?v=4owVSGLTTYg || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM || [youtube] @stastalksstocks rank 23/250 bull: 我个人目前并没有持有美光的空头仓位。虽然我曾多次交易过这只股票，但我现在其实在等待它的反弹机会。也就是说，在美光这只股票上，我的操作方向与 Burry 正好相反。 https://www.youtube.com/watch?v=GkqOvB6EQOo || [youtube] @stockaustin rank 241/250 bear: 因三星第二季度财报不及预期，导致美光（MU）股价下跌，视频认为这是当前市场反应的直接原因。 https://www.youtube.com/watch?v=KpikoX8emRA || [youtube] @stockaustin rank 241/250 bear: 视频指出美光股价下跌，原因在于三星是真正的问题所在，暗示美光面临竞争压力，构成看空观点。 https://www.youtube.com/watch?v=jduFNDVLBHs || [youtube] @themikejonesinvesting rank 8/250 bull: 视频标题暗示MU有巨大上涨潜力，属于明确的看涨信号。 https://www.youtube.com/watch?v=EL12LT6C4PQ || [youtube] @willknowledgetrades rank 250/253 bear: 如果明天跌破了这个支撑位，那将是反手做空、买入重仓看跌期权 (Heavy Puts) 的绝佳时机。 https://www.youtube.com/watch?v=0ZJD_aKX5kc
MU:youtube:7:high_low_divergence:2026-07-09:bull,MU,youtube,7,high_low_divergence,bull,2026-07-09,2026-07-10,964.975,2.1390622850588943,-0.7450815553511714,4,1,3,75.0,4,3,90D,,,,,,,pending,[youtube] @buyholdrant rank 11/253 bull: 我非常认同在优质股大幅回调时买入。尽管美光股价绝对值不低，但考虑到它在 AI 浪潮中的地位，我可能会在当前价位继续加仓。 https://www.youtube.com/watch?v=Pze_3OY0YOM || [youtube] @candleanalysis1 rank 253/253 bull: 如果股价能够成功突破这一阻力，则有望再次挑战 1259.07 美元的前期高点。 https://www.youtube.com/watch?v=4owVSGLTTYg || [youtube] @ripsterchartspriceaction rank 6/253 bull: 我在 928 美元附近发出了做多警示，随后股价一路飙升至 946 美元以上。 https://www.youtube.com/watch?v=m-M9dhhyqOM || [youtube] @stastalksstocks rank 23/250 bull: 我个人目前并没有持有美光的空头仓位。虽然我曾多次交易过这只股票，但我现在其实在等待它的反弹机会。也就是说，在美光这只股票上，我的操作方向与 Burry 正好相反。 https://www.youtube.com/watch?v=GkqOvB6EQOo || [youtube] @stockaustin rank 241/250 bear: 因三星第二季度财报不及预期，导致美光（MU）股价下跌，视频认为这是当前市场反应的直接原因。 https://www.youtube.com/watch?v=KpikoX8emRA || [youtube] @stockaustin rank 241/250 bear: 视频指出美光股价下跌，原因在于三星是真正的问题所在，暗示美光面临竞争压力，构成看空观点。 https://www.youtube.com/watch?v=jduFNDVLBHs || [youtube] @themikejonesinvesting rank 8/250 bull: 视频标题暗示MU有巨大上涨潜力，属于明确的看涨信号。 https://www.youtube.com/watch?v=EL12LT6C4PQ || [youtube] @willknowledgetrades rank 250/253 bear: 如果明天跌破了这个支撑位，那将是反手做空、买入重仓看跌期权 (Heavy Puts) 的绝佳时机。 https://www.youtube.com/watch?v=0ZJD_aKX5kc
NVDA:youtube:1:author_net:2026-07-09:bull,NVDA,youtube,1,author_net,bull,2026-07-09,2026-07-10,201.99999999999997,1.2023975911244356,0.335908850904,2,0,2,100.0,2,1,1D,2026-07-10,210.96,0.04435643564356462,0.04050030905623658,1,1,settled,[youtube] @huefinnewsofficialstocks rank 18/253 bull: 总结一下我的交易计划：我依然认为历史高点附近存在一些压力，所以不会盲目过度看涨。但我会尝试捕捉一波反弹。止损位将设在第一个买盘区（约 180 美元）下方。如果价格跌破该区域，预测将失效。我们的目标价位依次看在 211-214 美元 https://www.youtube.com/watch?v=KiUFuQ2my0E || [youtube] @stastalksstocks rank 25/253 bull: 结合图表走势和基本面催化剂，我认为目前是持有甚至考虑加仓的好时机。 https://www.youtube.com/watch?v=z226dERl9Jk
NVDA:youtube:1:author_net:2026-07-09:bull,NVDA,youtube,1,author_net,bull,2026-07-09,2026-07-10,201.99999999999997,1.2023975911244356,0.335908850904,2,0,2,100.0,2,1,20D,,,,,,,pending,[youtube] @huefinnewsofficialstocks rank 18/253 bull: 总结一下我的交易计划：我依然认为历史高点附近存在一些压力，所以不会盲目过度看涨。但我会尝试捕捉一波反弹。止损位将设在第一个买盘区（约 180 美元）下方。如果价格跌破该区域，预测将失效。我们的目标价位依次看在 211-214 美元 https://www.youtube.com/watch?v=KiUFuQ2my0E || [youtube] @stastalksstocks rank 25/253 bull: 结合图表走势和基本面催化剂，我认为目前是持有甚至考虑加仓的好时机。 https://www.youtube.com/watch?v=z226dERl9Jk
